id,lith,goal
21743,ARGILLIT,0
21744,ARGILLIT,0
21745,ARGILLIT,0
21746,ARGILLIT,0
21747,ARGILLIT,0
21748,ARGILLIT,0
21749,ARGILLIT,0
21750,ARGILLIT,0
21751,ARGILLIT,0
21752,ARGILLIT,0
21753,ARGILLIT,0
21754,ARGILLIT,0
21755,ARGILLIT,0
21756,ARGILLIT,0
21757,ARGILLIT,0
21758,ARGILLIT,0
21759,ARGILLIT,0
21760,ARGILLIT,0
21761,ARGILLIT,0
21762,ARGILLIT,0
21763,ARGILLIT,0
21764,ARGILLIT,0
21765,ARGILLIT,0
21766,ARGILLIT,0
21767,ARGILLIT,0
21768,ARGILLIT,0
21769,ARGILLIT,0
21770,ARGILLIT,0
21771,ARGILLIT,0
21772,ARGILLIT,0
21773,ARGILLIT,0
21774,ARGILLIT,0
21775,ARGILLIT,0
21776,ARGILLIT,0
21777,ARGILLIT,0
21778,ARGILLIT,0
21779,ARGILLIT,0
21780,ARGILLIT,0
21781,ARGILLIT,0
21782,ARGILLIT,0
21783,ARGILLIT,0
21784,ARGILLIT,0
21785,ARGILLIT,0
21786,SAND,1
21787,ARGILLIT,0
21788,ARGILLIT,0
21789,ARGILLIT,0
21790,ARGILLIT,0
21791,ARGILLIT,0
21792,ARGILLIT,0
21793,ARGILLIT,0
21794,ARGILLIT,0
21795,ARGILLIT,0
21796,ARGILLIT,0
21797,ARGILLIT,0
21798,ARGILLIT,0
21799,ARGILLIT,0
21800,ARGILLIT,0
21801,ARGILLIT,0
21802,ARGILLIT,0
21803,ARGILLIT,0
21804,ARGILLIT,0
21805,ARGILLIT,0
21806,ARGILLIT,0
21807,ARGILLIT,0
21808,ARGILLIT,0
21809,ARGILLIT,0
21810,ARGILLIT,0
21811,ARGILLIT,0
21812,ARGILLIT,0
21813,ARGILLIT,0
21814,SAND,1
21815,ARGILLIT,0
21816,ARGILLIT,0
21817,ARGILLIT,0
21818,ARGILLIT,0
21819,ARGILLIT,0
21820,ARGILLIT,0
21821,ARGILLIT,0
21822,ARGILLIT,0
21823,ARGILLIT,0
21824,ARGILLIT,0
21825,ARGILLIT,0
21826,ARGILLIT,0
21827,ARGILLIT,0
21828,ARGILLIT,0
21829,ARGILLIT,0
21830,ARGILLIT,0
21831,ARGILLIT,0
21832,ARGILLIT,0
21833,ARGILLIT,0
21834,ARGILLIT,0
21835,ARGILLIT,0
21836,ARGILLIT,0
21837,ARGILLIT,0
21838,ARGILLIT,0
21839,ARGILLIT,0
21840,ARGILLIT,0
21841,ARGILLIT,0
21842,ARGILLIT,0
21843,ARGILLIT,0
21844,ARGILLIT,0
21845,ARGILLIT,0
21846,SAND,1
21847,SAND,1
21848,ARGILLIT,0
21849,ARGILLIT,0
21850,ARGILLIT,0
21851,ARGILLIT,0
21852,SAND,1
21853,ARGILLIT,0
21854,ARGILLIT,0
21855,ARGILLIT,0
21856,ARGILLIT,0
21857,ARGILLIT,0
21858,ARGILLIT,0
21859,ARGILLIT,0
21860,ARGILLIT,0
21861,ARGILLIT,0
21862,ARGILLIT,0
21863,ARGILLIT,0
21864,ARGILLIT,0
21865,ARGILLIT,0
21866,ARGILLIT,0
21867,ARGILLIT,0
21868,ARGILLIT,0
21869,ARGILLIT,0
21870,ARGILLIT,0
21871,ARGILLIT,0
21872,ARGILLIT,0
21873,ARGILLIT,0
21874,ARGILLIT,0
21875,ARGILLIT,0
21876,ARGILLIT,0
21877,ARGILLIT,0
21878,ARGILLIT,0
21879,ARGILLIT,0
21880,ARGILLIT,0
21881,ARGILLIT,0
21882,ARGILLIT,0
21883,ARGILLIT,0
21884,ARGILLIT,0
21885,ARGILLIT,0
21886,ARGILLIT,0
21887,ARGILLIT,0
21888,ARGILLIT,0
21889,ARGILLIT,0
21890,ARGILLIT,0
21891,ARGILLIT,0
21892,ARGILLIT,0
21893,ARGILLIT,0
21894,ARGILLIT,0
21895,ARGILLIT,0
21896,ARGILLIT,0
21897,ARGILLIT,0
21898,ARGILLIT,0
21899,ARGILLIT,0
21900,ARGILLIT,0
21901,ARGILLIT,0
21902,ARGILLIT,0
21903,ARGILLIT,0
21904,ARGILLIT,0
21905,ARGILLIT,0
21906,ARGILLIT,0
21907,ARGILLIT,0
21908,ARGILLIT,0
21909,ARGILLIT,0
21910,ARGILLIT,0
21911,ARGILLIT,0
21912,ARGILLIT,0
21913,ARGILLIT,0
21914,ARGILLIT,0
21915,ARGILLIT,0
21916,ARGILLIT,0
21917,ARGILLIT,0
21918,ARGILLIT,0
21919,ARGILLIT,0
21920,SAND,1
21921,SAND,1
21922,ARGILLIT,0
21923,SAND,1
21924,ARGILLIT,0
21925,ARGILLIT,0
21926,ARGILLIT,0
21927,SAND,1
21928,ARGILLIT,0
21929,ARGILLIT,0
21930,SAND,1
21931,ARGILLIT,0
21932,ARGILLIT,0
21933,ARGILLIT,0
21934,SAND,1
21935,SAND,1
21936,SAND,1
21937,SAND,1
21938,SAND,1
21939,SAND,1
21940,SAND,1
21941,SAND,1
21942,SAND,1
21943,ARGILLIT,0
21944,SAND,1
21945,ARGILLIT,0
21946,SAND,1
21947,SAND,1
21948,SAND,1
21949,SAND,1
21950,ARGILLIT,0
21951,SAND,1
21952,SAND,1
21953,SAND,1
21954,SAND,1
21955,SAND,1
21956,SAND,1
21957,SAND,1
21958,SAND,1
21959,SAND,1
21960,SAND,1
21961,SAND,1
21962,SAND,1
21963,SAND,1
21964,SAND,1
21965,ARGILLIT,0
21966,ARGILLIT,0
21967,SAND,1
21968,SAND,1
21969,ARGILLIT,0
21970,ARGILLIT,0
21971,SAND,1
21972,ARGILLIT,0
21973,ARGILLIT,0
21974,SAND,1
21975,SAND,1
21976,ARGILLIT,0
21977,ARGILLIT,0
21978,ARGILLIT,0
21979,ARGILLIT,0
21980,SAND,1
21981,SAND,1
21982,SAND,1
21983,SAND,1
21984,SAND,1
21985,SAND,1
21986,SAND,1
21987,SAND,1
21988,ARGILLIT,0
21989,ARGILLIT,0
21990,ARGILLIT,0
21991,SAND,1
21992,SAND,1
21993,SAND,1
21994,SAND,1
21995,SAND,1
21996,SAND,1
21997,SAND,1
21998,SAND,1
21999,SAND,1
22000,SAND,1
22001,SAND,1
22002,SAND,1
22003,SAND,1
22004,SAND,1
22005,SAND,1
22006,ARGILLIT,0
22007,SAND,1
22008,ARGILLIT,0
22009,SAND,1
22010,SAND,1
22011,SAND,1
22012,SAND,1
22013,SAND,1
22014,SAND,1
22015,ARGILLIT,0
22016,ARGILLIT,0
22017,ARGILLIT,0
22018,ARGILLIT,0
22019,ARGILLIT,0
22020,ARGILLIT,0
22021,ARGILLIT,0
22022,ARGILLIT,0
22023,ARGILLIT,0
22024,ARGILLIT,0
22025,SAND,1
22026,ARGILLIT,0
22027,SAND,1
22028,SAND,1
22029,SAND,1
22030,SAND,1
22031,SAND,1
22032,ARGILLIT,0
22033,ARGILLIT,0
22034,ARGILLIT,0
22035,SAND,1
22036,ARGILLIT,0
22037,ARGILLIT,0
22038,SAND,1
22039,SAND,1
22040,SAND,1
22041,SAND,1
22042,ARGILLIT,0
22043,SAND,1
22044,SAND,1
22045,SAND,1
22046,SAND,1
22047,SAND,1
22048,SAND,1
22049,SAND,1
22050,SAND,1
22051,ARGILLIT,0
22052,SAND,1
22053,SAND,1
22054,SAND,1
22055,SAND,1
22056,ARGILLIT,0
22057,ARGILLIT,0
22058,ARGILLIT,0
22059,ARGILLIT,0
22060,ARGILLIT,0
22061,ARGILLIT,0
22062,ARGILLIT,0
22063,ARGILLIT,0
22064,ARGILLIT,0
22065,ARGILLIT,0
22066,ARGILLIT,0
22067,ARGILLIT,0
22068,ARGILLIT,0
22069,ARGILLIT,0
22070,ARGILLIT,0
22071,SAND,1
22072,SAND,1
22073,SAND,1
22074,SAND,1
22075,ARGILLIT,0
22076,ARGILLIT,0
22077,SAND,1
22078,ARGILLIT,0
22079,SAND,1
22080,SAND,1
22081,SAND,1
22082,SAND,1
22083,SAND,1
22084,SAND,1
22085,SAND,1
22086,SAND,1
22087,SAND,1
22088,SAND,1
22089,SAND,1
22090,SAND,1
22091,SAND,1
22092,ARGILLIT,0
22093,SAND,1
22094,SAND,1
22095,SAND,1
22096,SAND,1
22097,ARGILLIT,0
22098,ARGILLIT,0
22099,ARGILLIT,0
22100,ARGILLIT,0
22101,ARGILLIT,0
22102,ARGILLIT,0
22103,ARGILLIT,0
22104,SAND,1
22105,SAND,1
22106,ARGILLIT,0
22107,SAND,1
22108,SAND,1
22109,SAND,1
22110,SAND,1
22111,ARGILLIT,0
22112,ARGILLIT,0
22113,ARGILLIT,0
22114,ARGILLIT,0
22115,ARGILLIT,0
22116,ARGILLIT,0
22117,ARGILLIT,0
22118,ARGILLIT,0
22119,ARGILLIT,0
22120,ARGILLIT,0
22121,ARGILLIT,0
22122,SAND,1
22123,SAND,1
22124,SAND,1
22125,SAND,1
22126,SAND,1
22127,ARGILLIT,0
22128,ARGILLIT,0
22129,ARGILLIT,0
22130,ARGILLIT,0
22131,ARGILLIT,0
22132,ARGILLIT,0
22133,SAND,1
22134,SAND,1
22135,SAND,1
22136,ARGILLIT,0
22137,SAND,1
22138,ARGILLIT,0
22139,ARGILLIT,0
22140,ARGILLIT,0
22141,ARGILLIT,0
22142,ARGILLIT,0
22143,ARGILLIT,0
22144,ARGILLIT,0
22145,ARGILLIT,0
22146,ARGILLIT,0
22147,ARGILLIT,0
22148,ARGILLIT,0
22149,ARGILLIT,0
22150,ARGILLIT,0
22151,ARGILLIT,0
22152,ARGILLIT,0
22153,ARGILLIT,0
22154,ARGILLIT,0
22155,ARGILLIT,0
22156,ARGILLIT,0
22157,ARGILLIT,0
22158,ARGILLIT,0
22159,ARGILLIT,0
22160,ARGILLIT,0
22161,ARGILLIT,0
22162,ARGILLIT,0
22163,ARGILLIT,0
22164,ARGILLIT,0
22165,SAND,1
22166,SAND,1
22167,ARGILLIT,0
22168,ARGILLIT,0
22169,ARGILLIT,0
22170,ARGILLIT,0
22171,ARGILLIT,0
22172,ARGILLIT,0
22173,ARGILLIT,0
22174,SAND,1
22175,ARGILLIT,0
22176,ARGILLIT,0
22177,ARGILLIT,0
22178,ARGILLIT,0
22179,ARGILLIT,0
22180,ARGILLIT,0
22181,ARGILLIT,0
22182,ARGILLIT,0
22183,ARGILLIT,0
22184,ARGILLIT,0
22185,ARGILLIT,0
22186,ARGILLIT,0
22187,ARGILLIT,0
22188,ARGILLIT,0
22189,ARGILLIT,0
22190,ARGILLIT,0
22191,ARGILLIT,0
22192,ARGILLIT,0
22193,ARGILLIT,0
22194,ARGILLIT,0
22195,ARGILLIT,0
22196,ARGILLIT,0
22197,ARGILLIT,0
22198,ARGILLIT,0
22199,ARGILLIT,0
22200,DENSE,0
22201,ARGILLIT,0
22202,ARGILLIT,0
22203,ARGILLIT,0
22204,ARGILLIT,0
22205,ARGILLIT,0
22206,ARGILLIT,0
22207,ARGILLIT,0
22208,ARGILLIT,0
22209,ARGILLIT,0
22210,ARGILLIT,0
22211,ARGILLIT,0
22212,ARGILLIT,0
22213,ARGILLIT,0
22214,ARGILLIT,0
22215,ARGILLIT,0
22216,ARGILLIT,0
22217,ARGILLIT,0
22218,ARGILLIT,0
22219,ARGILLIT,0
22220,ARGILLIT,0
22221,ARGILLIT,0
22222,ARGILLIT,0
22223,ARGILLIT,0
22224,ARGILLIT,0
22225,ARGILLIT,0
22226,SAND,1
22227,ARGILLIT,0
22228,ARGILLIT,0
22229,SAND,1
22230,SAND,1
22231,SAND,1
22232,SAND,1
22233,SAND,1
22234,SAND,1
22235,SAND,1
22236,SAND,1
22237,SAND,1
22238,SAND,1
22239,SAND,1
22240,ARGILLIT,0
22241,ARGILLIT,0
22242,ARGILLIT,0
22243,ARGILLIT,0
22244,ARGILLIT,0
22245,SAND,1
22246,SAND,1
22247,SAND,1
22248,SAND,1
22249,SAND,1
22250,SAND,1
22251,SAND,1
22252,SAND,1
22253,SAND,1
22254,SAND,1
22255,SAND,1
22256,SAND,1
22257,SAND,1
22258,SAND,1
22259,SAND,1
22260,SAND,1
22261,SAND,1
22262,SAND,1
22263,SAND,1
22264,SAND,1
22265,SAND,1
22266,SAND,1
22267,SAND,1
22268,SAND,1
22269,SAND,1
22270,ARGILLIT,0
22271,ARGILLIT,0
22272,ARGILLIT,0
22273,ARGILLIT,0
22274,ARGILLIT,0
22275,ARGILLIT,0
22276,ARGILLIT,0
22277,ARGILLIT,0
22278,SAND,1
22279,SAND,1
22280,SAND,1
22281,SAND,1
22282,SAND,1
22283,ARGILLIT,0
22284,ARGILLIT,0
22285,ARGILLIT,0
22286,ARGILLIT,0
22287,ARGILLIT,0
22288,ARGILLIT,0
22289,ARGILLIT,0
22290,SAND,1
22291,SAND,1
22292,SAND,1
22293,SAND,1
22294,SAND,1
22295,SAND,1
22296,ARGILLIT,0
22297,ARGILLIT,0
22298,ARGILLIT,0
22299,SAND,1
22300,SAND,1
22301,SAND,1
22302,SAND,1
22303,SAND,1
22304,SAND,1
22305,SAND,1
22306,SAND,1
22307,SAND,1
22308,SAND,1
22309,SAND,1
22310,SAND,1
22311,SAND,1
22312,SAND,1
22313,SAND,1
22314,SAND,1
22315,SAND,1
22316,SAND,1
22317,SAND,1
22318,SAND,1
22319,SAND,1
22320,SAND,1
22321,SAND,1
22322,SAND,1
22323,SAND,1
22324,SAND,1
22325,SAND,1
22326,SAND,1
22327,SAND,1
22328,SAND,1
22329,SAND,1
22330,SAND,1
22331,SAND,1
22332,SAND,1
22333,ARGILLIT,0
22334,ARGILLIT,0
22335,SAND,1
22336,SAND,1
22337,SAND,1
22338,SAND,1
22339,SAND,1
22340,SAND,1
22341,SAND,1
22342,SAND,1
22343,SAND,1
22344,SAND,1
22345,SAND,1
22346,SAND,1
22347,SAND,1
22348,SAND,1
22349,SAND,1
22350,SAND,1
22351,ARGILLIT,0
22352,SAND,1
22353,SAND,1
22354,SAND,1
22355,SAND,1
22356,SAND,1
22357,SAND,1
22358,SAND,1
22359,SAND,1
22360,SAND,1
22361,SAND,1
22362,SAND,1
22363,SAND,1
22364,SAND,1
22365,SAND,1
22366,SAND,1
22367,SAND,1
22368,SAND,1
22369,SAND,1
22370,SAND,1
22371,SAND,1
22372,SAND,1
22373,SAND,1
22374,SAND,1
22375,SAND,1
22376,SAND,1
22377,SAND,1
22378,SAND,1
22379,SAND,1
22380,SAND,1
22381,SAND,1
22382,SAND,1
22383,SAND,1
22384,SAND,1
22385,SAND,1
22386,SAND,1
22387,SAND,1
22388,SAND,1
22389,SAND,1
22390,SAND,1
22391,SAND,1
22392,SAND,1
22393,SAND,1
22394,SAND,1
22395,SAND,1
22396,SAND,1
22397,SAND,1
22398,SAND,1
22399,SAND,1
22400,SAND,1
22401,SAND,1
22402,SAND,1
22403,SAND,1
22404,SAND,1
22405,SAND,1
22406,SAND,1
22407,SAND,1
22408,SAND,1
22409,SAND,1
22410,SAND,1
22411,SAND,1
22412,SAND,1
22413,SAND,1
22414,SAND,1
22415,SAND,1
22416,SAND,1
22417,SAND,1
22418,SAND,1
22419,SAND,1
22420,SAND,1
22421,SAND,1
22422,SAND,1
22423,SAND,1
22424,SAND,1
22425,SAND,1
22426,SAND,1
22427,SAND,1
22428,SAND,1
22429,SAND,1
22430,SAND,1
22431,SAND,1
22432,SAND,1
22433,SAND,1
22434,SAND,1
22435,SAND,1
22436,SAND,1
22437,SAND,1
22438,SAND,1
22439,SAND,1
22440,SAND,1
22441,SAND,1
22442,SAND,1
22443,SAND,1
22444,SAND,1
22445,SAND,1
22446,SAND,1
22447,SAND,1
22448,SAND,1
22449,SAND,1
22450,SAND,1
22451,SAND,1
22452,SAND,1
22453,SAND,1
22454,SAND,1
22455,SAND,1
22456,SAND,1
22457,SAND,1
22458,SAND,1
22459,SAND,1
22460,SAND,1
22461,SAND,1
22462,SAND,1
22463,SAND,1
22464,SAND,1
22465,SAND,1
22466,SAND,1
22467,SAND,1
22468,SAND,1
22469,SAND,1
22470,SAND,1
22471,SAND,1
22472,SAND,1
22473,SAND,1
22474,SAND,1
22475,SAND,1
22476,SAND,1
22477,SAND,1
22478,SAND,1
22479,SAND,1
22480,SAND,1
22481,SAND,1
22482,SAND,1
22483,SAND,1
22484,SAND,1
22485,SAND,1
22486,SAND,1
22487,SAND,1
22488,SAND,1
22489,SAND,1
22490,SAND,1
22491,SAND,1
22492,SAND,1
22493,SAND,1
22494,SAND,1
22495,SAND,1
22496,SAND,1
22497,SAND,1
22498,SAND,1
22499,SAND,1
22500,SAND,1
22501,SAND,1
22502,SAND,1
22503,SAND,1
22504,SAND,1
22505,SAND,1
22506,SAND,1
22507,SAND,1
22508,SAND,1
22509,SAND,1
22510,SAND,1
22511,SAND,1
22512,SAND,1
22513,SAND,1
22514,SAND,1
22515,SAND,1
22516,SAND,1
22517,SAND,1
22518,SAND,1
22519,SAND,1
22520,SAND,1
22521,SAND,1
22522,SAND,1
22523,SAND,1
22524,SAND,1
22525,SAND,1
22526,SAND,1
22527,SAND,1
22528,SAND,1
22529,SAND,1
22530,SAND,1
22531,SAND,1
22532,SAND,1
22533,SAND,1
22534,SAND,1
22535,SAND,1
22536,SAND,1
22537,SAND,1
22538,SAND,1
22539,SAND,1
22540,SAND,1
22541,SAND,1
22542,SAND,1
22543,SAND,1
22544,SAND,1
22545,SAND,1
22546,SAND,1
22547,SAND,1
22548,SAND,1
22549,SAND,1
22550,SAND,1
22551,SAND,1
22552,SAND,1
22553,SAND,1
22554,SAND,1
22555,SAND,1
22556,SAND,1
22557,SAND,1
22558,SAND,1
22559,SAND,1
22560,SAND,1
22561,SAND,1
22562,SAND,1
22563,SAND,1
22564,SAND,1
22565,SAND,1
22566,SAND,1
22567,SAND,1
22568,SAND,1
22569,SAND,1
22570,SAND,1
22571,SAND,1
22572,SAND,1
22573,SAND,1
22574,SAND,1
22575,SAND,1
22576,SAND,1
22577,SAND,1
22578,SAND,1
22579,SAND,1
22580,SAND,1
22581,SAND,1
22582,SAND,1
22583,SAND,1
22584,SAND,1
22585,SAND,1
22586,SAND,1
22587,SAND,1
22588,SAND,1
22589,SAND,1
22590,SAND,1
22591,SAND,1
22592,SAND,1
22593,SAND,1
22594,SAND,1
22595,SAND,1
22596,SAND,1
22597,SAND,1
22598,SAND,1
22599,SAND,1
22600,SAND,1
22601,SAND,1
22602,SAND,1
22603,SAND,1
22604,SAND,1
22605,SAND,1
22606,SAND,1
22607,SAND,1
22608,SAND,1
22609,SAND,1
22610,SAND,1
22611,SAND,1
22612,SAND,1
22613,SAND,1
22614,SAND,1
22615,SAND,1
22616,SAND,1
22617,SAND,1
22618,SAND,1
22619,SAND,1
22620,SAND,1
22621,SAND,1
22622,SAND,1
22623,SAND,1
22624,SAND,1
22625,SAND,1
22626,SAND,1
22627,SAND,1
22628,SAND,1
22629,SAND,1
22630,SAND,1
22631,SAND,1
22632,SAND,1
22633,SAND,1
22634,SAND,1
22635,SAND,1
22636,SAND,1
22637,SAND,1
22638,SAND,1
22639,SAND,1
22640,SAND,1
22641,SAND,1
22642,SAND,1
22643,SAND,1
22644,SAND,1
22645,SAND,1
22646,SAND,1
22647,SAND,1
22648,SAND,1
22649,SAND,1
22650,SAND,1
22651,SAND,1
22652,SAND,1
22653,SAND,1
22654,SAND,1
22655,SAND,1
22656,SAND,1
22657,SAND,1
22658,SAND,1
22659,SAND,1
22660,SAND,1
22661,SAND,1
22662,SAND,1
22663,SAND,1
22664,SAND,1
22665,SAND,1
22666,SAND,1
22667,SAND,1
22668,SAND,1
22669,SAND,1
22670,SAND,1
22671,SAND,1
22672,SAND,1
22673,SAND,1
22674,SAND,1
22675,SAND,1
22676,SAND,1
22677,SAND,1
22678,SAND,1
22679,SAND,1
22680,SAND,1
22681,SAND,1
22682,SAND,1
22683,SAND,1
22684,SAND,1
22685,SAND,1
22686,SAND,1
22687,SAND,1
22688,SAND,1
22689,SAND,1
22690,SAND,1
22691,SAND,1
22692,SAND,1
22693,SAND,1
22694,SAND,1
22695,SAND,1
22696,SAND,1
22697,SAND,1
22698,SAND,1
22699,SAND,1
22700,SAND,1
22701,SAND,1
22702,SAND,1
22703,SAND,1
22704,SAND,1
22705,SAND,1
22706,SAND,1
22707,SAND,1
22708,SAND,1
22709,SAND,1
22710,SAND,1
22711,SAND,1
22712,SAND,1
22713,SAND,1
22714,SAND,1
22715,SAND,1
22716,SAND,1
22717,SAND,1
22718,SAND,1
22719,SAND,1
22720,SAND,1
22721,SAND,1
22722,SAND,1
22723,SAND,1
22724,SAND,1
22725,SAND,1
22726,SAND,1
22727,SAND,1
22728,SAND,1
22729,SAND,1
22730,SAND,1
22731,SAND,1
22732,SAND,1
22733,SAND,1
22734,SAND,1
22735,SAND,1
22736,SAND,1
22737,SAND,1
22738,SAND,1
22739,SAND,1
22740,SAND,1
22741,SAND,1
22742,SAND,1
22743,SAND,1
22744,SAND,1
22745,SAND,1
22746,SAND,1
22747,SAND,1
22748,SAND,1
22749,SAND,1
22750,SAND,1
22751,SAND,1
22752,SAND,1
22753,SAND,1
22754,SAND,1
22755,SAND,1
22756,SAND,1
22757,SAND,1
22758,SAND,1
22759,SAND,1
22760,SAND,1
22761,SAND,1
22762,SAND,1
22763,SAND,1
22764,SAND,1
22765,SAND,1
22766,SAND,1
22767,SAND,1
22768,SAND,1
22769,SAND,1
22770,SAND,1
22771,SAND,1
22772,SAND,1
22773,SAND,1
22774,SAND,1
22775,SAND,1
22776,SAND,1
22777,SAND,1
22778,SAND,1
22779,SAND,1
22780,SAND,1
22781,SAND,1
22782,SAND,1
22783,SAND,1
22784,SAND,1
22785,SAND,1
22786,SAND,1
22787,SAND,1
22788,SAND,1
22789,SAND,1
22790,SAND,1
22791,SAND,1
22792,SAND,1
22793,SAND,1
22794,SAND,1
22795,SAND,1
22796,SAND,1
22797,SAND,1
22798,SAND,1
22799,SAND,1
22800,SAND,1
22801,SAND,1
22802,SAND,1
22803,SAND,1
22804,SAND,1
22805,SAND,1
22806,SAND,1
22807,SAND,1
22808,SAND,1
22809,SAND,1
22810,SAND,1
22811,SAND,1
22812,SAND,1
22813,SAND,1
22814,SAND,1
22815,SAND,1
22816,SAND,1
22817,SAND,1
22818,SAND,1
22819,SAND,1
22820,SAND,1
22821,SAND,1
22822,SAND,1
22823,SAND,1
22824,SAND,1
22825,SAND,1
22826,SAND,1
22827,SAND,1
22828,SAND,1
22829,SAND,1
22830,SAND,1
22831,SAND,1
22832,SAND,1
22833,SAND,1
22834,SAND,1
22835,SAND,1
22836,SAND,1
22837,SAND,1
22838,SAND,1
22839,SAND,1
22840,SAND,1
22841,SAND,1
22842,SAND,1
22843,SAND,1
22844,SAND,1
22845,SAND,1
22846,SAND,1
22847,SAND,1
22848,SAND,1
22849,SAND,1
22850,SAND,1
22851,SAND,1
22852,SAND,1
22853,SAND,1
22854,SAND,1
22855,SAND,1
22856,SAND,1
22857,SAND,1
22858,SAND,1
22859,SAND,1
22860,SAND,1
22861,SAND,1
22862,SAND,1
22863,SAND,1
22864,SAND,1
22865,SAND,1
22866,SAND,1
22867,SAND,1
22868,SAND,1
22869,SAND,1
22870,SAND,1
22871,SAND,1
22872,SAND,1
22873,SAND,1
22874,SAND,1
22875,SAND,1
22876,SAND,1
22877,SAND,1
22878,SAND,1
22879,SAND,1
22880,SAND,1
22881,SAND,1
22882,SAND,1
22883,SAND,1
22884,SAND,1
22885,SAND,1
22886,SAND,1
22887,SAND,1
22888,SAND,1
22889,SAND,1
22890,SAND,1
22891,SAND,1
22892,SAND,1
22893,SAND,1
22894,SAND,1
22895,SAND,1
22896,SAND,1
22897,SAND,1
22898,SAND,1
22899,SAND,1
22900,SAND,1
22901,SAND,1
22902,SAND,1
22903,SAND,1
22904,SAND,1
22905,SAND,1
22906,SAND,1
22907,SAND,1
22908,SAND,1
22909,SAND,1
22910,SAND,1
22911,SAND,1
22912,SAND,1
22913,SAND,1
22914,SAND,1
22915,SAND,1
22916,SAND,1
22917,SAND,1
22918,SAND,1
22919,SAND,1
22920,SAND,1
22921,SAND,1
22922,SAND,1
22923,SAND,1
22924,SAND,1
22925,SAND,1
22926,SAND,1
22927,SAND,1
22928,SAND,1
22929,SAND,1
22930,SAND,1
22931,SAND,1
22932,SAND,1
22933,SAND,1
22934,SAND,1
22935,SAND,1
22936,SAND,1
22937,SAND,1
22938,SAND,1
22939,SAND,1
22940,SAND,1
22941,SAND,1
22942,SAND,1
22943,SAND,1
22944,SAND,1
22945,SAND,1
22946,SAND,1
22947,SAND,1
22948,SAND,1
22949,SAND,1
22950,SAND,1
22951,SAND,1
22952,SAND,1
22953,SAND,1
22954,SAND,1
22955,SAND,1
22956,SAND,1
22957,SAND,1
22958,SAND,1
22959,SAND,1
22960,SAND,1
22961,SAND,1
22962,SAND,1
22963,SAND,1
22964,SAND,1
22965,SAND,1
22966,SAND,1
22967,SAND,1
22968,SAND,1
22969,SAND,1
22970,SAND,1
22971,SAND,1
22972,SAND,1
22973,SAND,1
22974,SAND,1
22975,SAND,1
22976,SAND,1
22977,SAND,1
22978,SAND,1
22979,SAND,1
22980,SAND,1
22981,SAND,1
22982,SAND,1
22983,SAND,1
22984,SAND,1
22985,SAND,1
22986,SAND,1
22987,SAND,1
22988,SAND,1
22989,SAND,1
22990,SAND,1
22991,SAND,1
22992,SAND,1
22993,SAND,1
22994,SAND,1
22995,SAND,1
22996,SAND,1
22997,SAND,1
22998,SAND,1
22999,ARGILLIT,0
23000,SAND,1
23001,SAND,1
23002,SAND,1
23003,SAND,1
23004,SAND,1
23005,SAND,1
23006,SAND,1
23007,ARGILLIT,0
23008,SAND,1
23009,SAND,1
23010,ARGILLIT,0
23011,ARGILLIT,0
23012,ARGILLIT,0
23013,ARGILLIT,0
23014,SAND,1
23015,SAND,1
23016,SAND,1
23017,SAND,1
23018,SAND,1
23019,SAND,1
23020,SAND,1
23021,SAND,1
23022,SAND,1
23023,SAND,1
23024,SAND,1
23025,SAND,1
23026,SAND,1
23027,SAND,1
23028,SAND,1
23029,SAND,1
23030,SAND,1
23031,SAND,1
23032,SAND,1
23033,SAND,1
23034,SAND,1
23035,SAND,1
23036,SAND,1
23037,SAND,1
23038,SAND,1
23039,SAND,1
23040,SAND,1
23041,SAND,1
23042,SAND,1
23043,SAND,1
23044,SAND,1
23045,SAND,1
23046,SAND,1
23047,SAND,1
23048,SAND,1
23049,SAND,1
23050,SAND,1
23051,SAND,1
23052,SAND,1
23053,SAND,1
23054,SAND,1
23055,SAND,1
23056,SAND,1
23057,SAND,1
23058,SAND,1
23059,SAND,1
23060,SAND,1
23061,SAND,1
23062,SAND,1
23063,SAND,1
23064,SAND,1
23065,SAND,1
23066,SAND,1
23067,SAND,1
23068,SAND,1
23069,SAND,1
23070,SAND,1
23071,SAND,1
23072,SAND,1
23073,SAND,1
23074,SAND,1
23075,SAND,1
23076,SAND,1
23077,SAND,1
23078,SAND,1
23079,SAND,1
23080,SAND,1
23081,SAND,1
23082,SAND,1
23083,SAND,1
23084,SAND,1
23085,SAND,1
23086,SAND,1
23087,SAND,1
23088,SAND,1
23089,SAND,1
23090,SAND,1
23091,SAND,1
23092,SAND,1
23093,SAND,1
23094,SAND,1
23095,SAND,1
23096,SAND,1
23097,SAND,1
23098,SAND,1
23099,SAND,1
23100,SAND,1
23101,SAND,1
23102,SAND,1
23103,SAND,1
23104,SAND,1
23105,SAND,1
23106,ARGILLIT,0
23107,ARGILLIT,0
23108,ARGILLIT,0
23109,ARGILLIT,0
23110,SAND,1
23111,SAND,1
23112,ARGILLIT,0
23113,ARGILLIT,0
23114,ARGILLIT,0
23115,ARGILLIT,0
23116,ARGILLIT,0
23117,ARGILLIT,0
23118,SAND,1
23119,SAND,1
23120,SAND,1
23121,SAND,1
23122,SAND,1
23123,SAND,1
